proserpinaca palustris var. crebra; proserpinaca palustris crebra,haloragaceae,PROPALC,native,6,-2,forb,perennial,marsh mermaidweed; mermaid weed
proserpinaca palustris var. palustris; ,haloragaceae,PROPALP,native,6,-2,forb,perennial,marsh mermaidweed; 
prunella vulgaris ssp. lanceolata; prunella vulgaris lanceolata,lamiaceae,PRUVULL,native,0,0,forb,perennial,common selfheal; self heal
prunella vulgaris ssp. vulgaris; prunella vulgaris,lamiaceae,PRUVULV,non-native,0,0,forb,perennial,common selfheal; lawn prunella
prunus americana,rosaceae,PRUAME,native,5,2,tree,perennial,american plum; wild plum
prunus angustifolia,rosaceae,PRUANG,non-native,0,2,shrub,perennial,chickasaw plum
prunus armeniaca; ,rosaceae,PRUARM,non-native,0,2,tree,perennial,apricot; 
prunus avium,rosaceae,PRUAVI,non-native,0,2,tree,perennial,sweet cherry
prunus cerasus,rosaceae,PRUCER,non-native,0,2,tree,perennial,pie cherry; sour cherry
prunus domestica,rosaceae,PRUDOM,non-native,0,2,tree,perennial,garden plum
prunus hortulana,rosaceae,PRUHOR,non-native,0,2,tree,perennial,wild goose plum
prunus mahaleb,rosaceae,PRUMAH,non-native,0,2,tree,perennial,mahaleb cherry; perfumed cherry
prunus nigra,rosaceae,PRUNIG,native,10,1,tree,perennial,canadian plum; canada plum
prunus padus,rosaceae,PRUPAD,non-native,0,2,tree,perennial,european bird cherry
prunus pensylvanica,rosaceae,PRUPEN,native,5,1,tree,perennial,fire cherry; pin cherry
prunus persica,rosaceae,PRUPER,non-native,0,2,tree,perennial,peach
prunus pumila,rosaceae,PRUPUM,native,8,2,shrub,perennial,great lakes sand cherry; sand cherry
prunus serotina,rosaceae,PRUSER,native,1,1,tree,perennial,black cherry; wild black cherry
prunus subhirtella; ,rosaceae,PRUSUB,non-native,0,2,tree,perennial,rosebud cherry; 
prunus tomentosa,rosaceae,PRUTOM,non-native,0,2,tree,perennial,nanking cherry
prunus virginiana,rosaceae,PRUVIR,native,3,1,shrub,perennial,choke cherry
pseudognaphalium macounii ; gnaphalium macounii,asteraceae,GNAMAC,native,10,2,forb,annual,clammy cudweed
pseudognaphalium macounii ; gnaphalium macounii,asteraceae,PSEMAC,native,10,2,forb,annual,clammy cudweed
pseudognaphalium obtusifolium; gnaphalium obtusifolium,asteraceae,GNAOBT,native,2,2,forb,annual,sweet everlasting; old-field balsam
pseudognaphalium obtusifolium; gnaphalium obtusifolium,asteraceae,PSEOBT,native,2,2,forb,annual,sweet everlasting; old-field balsam
psoralidium tenuiflorum; psoralea tenuiflora,fabaceae,PSOTEN,native,10,2,forb,perennial,scurf-pea; scurfy pea
psoralidium tenuiflorum var. floribundum; psoralea tenuiflora,fabaceae,PSOTENF,native,10,2,forb,perennial,scurf-pea; scurfy pea
psoralidium tenuiflorum var. tenuiflorum; psoralea tenuiflora,fabaceae,PSOTENT,native,10,2,forb,perennial,scurf-pea; scurfy pea
ptelea trifoliata,rutaceae,PTETRI,native,7,1,shrub,perennial,common hoptree; wafer ash
ptelea trifoliata ssp. trifoliata; ptelea trifoliata,rutaceae,PTETRIT,native,7,1,shrub,perennial,common hoptree; wafer ash
ptelea trifoliata ssp. trifoliata var. mollis; ptelea trifoliata mollis,rutaceae,PTETRIM,native,7,1,shrub,perennial,common hoptree; downy wafer ash
pteridium aquilinum var. latiusculum; pteridium aquilinum latiusculum,dennstaedtiaceae,PTEAQU,native,5,1,fern,perennial,northern bracken fern; bracken fern
pteridium aquilinum var. latiusculum; pteridium aquilinum latiusculum,dennstaedtiaceae,PTEAQUL,native,5,1,fern,perennial,northern bracken fern; bracken fern
puccinellia distans,poaceae,PUCDIS,non-native,0,-2,grass,perennial,spreading alkali grass; alkali grass
pueraria montana; ,fabaceae,PUEMON,non-native,0,2,vine,perennial,kudzu; 
pycnanthemum muticum,lamiaceae,PYCMUT,native,10,0,forb,perennial,clustered mountain-mint; broad-leaved mountain mint
pycnanthemum tenuifolium,lamiaceae,PYCTEN,native,7,0,forb,perennial,narrow-leaf mountain-mint; slender mountain mint
pycnanthemum verticillatum; pycnanthemum pilosum,lamiaceae,PYCPIL,native,10,2,forb,perennial,hairy mountain-mint; whorled mountain mint
pycnanthemum verticillatum; pycnanthemum pilosum,lamiaceae,PYCVER,native,10,2,forb,perennial,hairy mountain-mint; whorled mountain mint
pycnanthemum virginianum,lamiaceae,PYCVIR,native,5,-1,forb,perennial,virginia mountain-mint; common mountain mint
pyrola americana; pyrola rotundifolia americana,pyrolaceae,PYRAME,native,10,1,forb,perennial,american wintergreen; round-leaved shinleaf
pyrola americana; pyrola rotundifolia americana,pyrolaceae,PYRROT,native,10,1,forb,perennial,american wintergreen; round-leaved shinleaf
pyrola asarifolia ; pyrola asarifolia purpurea,pyrolaceae,PYRASA,native,10,-1,forb,perennial,pink wintergreen; pink shinleaf
pyrola asarifolia ; pyrola asarifolia purpurea,pyrolaceae,PYRASAP,native,10,-1,forb,perennial,pink wintergreen; pink shinleaf
pyrola chlorantha; pyrola virens,pyrolaceae,PYRCHL,native,10,1,forb,perennial,green-flower wintergreen; green shinleaf
pyrola chlorantha; pyrola virens,pyrolaceae,PYRVIR,native,10,1,forb,perennial,green-flower wintergreen; green shinleaf
pyrola elliptica,pyrolaceae,PYRELL,native,10,1,forb,perennial,shinleaf; large-leaved shinleaf
pyrus betulaefolia; ,rosaceae,PYRBET,non-native,0,2,tree,perennial,birch-leaf pear; 
pyrus calleryana,rosaceae,PYRCAL,non-native,0,2,tree,perennial,ornamental pear
pyrus communis,rosaceae,PYRCOM,non-native,0,2,tree,perennial,pear
pyrus pyrifolia; ,rosaceae,PYRPYR,non-native,0,2,tree,perennial,chinese pear; 
quercus alba,fagaceae,QUEALB,native,5,1,tree,perennial,northern white oak; white oak
quercus bicolor,fagaceae,QUEBIC,native,6,-1,tree,perennial,swamp white oak
quercus coccinea,fagaceae,QUECOC,native,4,2,tree,perennial,scarlet oak
quercus ellipsoidalis ; ,fagaceae,QUEELL,native,4,2,tree,perennial,hills oak; 
quercus imbricaria,fagaceae,QUEIMB,native,7,1,tree,perennial,shingle oak
quercus macrocarpa,fagaceae,QUEMAC,native,5,0,tree,perennial,burr oak; bur oak
quercus muhlenbergii,fagaceae,QUEMUH,native,8,1,tree,perennial,chinkapin oak; chinquapin oak
quercus palustris,fagaceae,QUEPAU,native,8,-1,tree,perennial,pin oak
quercus rubra,fagaceae,QUERUB,native,7,1,tree,perennial,northern red oak; red oak
quercus velutina,fagaceae,QUEVEL,native,6,2,tree,perennial,black oak
quercus x bebbiana,fagaceae,QUEBEB,native,5,2,tree,perennial,
quercus x hawkinsiae,fagaceae,QUEHAW,native,4,2,tree,perennial,
quercus x palaeolithicola ,fagaceae,QUEPAA,native,4,2,tree,perennial,
ranunculus abortivus,ranunculaceae,RANABO,native,0,-1,forb,annual,kidney-leaf buttercup; small-flowered buttercup
ranunculus acris,ranunculaceae,RANACR,non-native,0,0,forb,perennial,tall buttercup
ranunculus bulbosus,ranunculaceae,RANBUL,non-native,0,0,forb,perennial,st. anthonys-turnip; bulbous buttercup
ranunculus cymbalaria,ranunculaceae,RANCYM,native,5,-2,forb,perennial,alkali buttercup; seaside crowfoot
ranunculus fascicularis,ranunculaceae,RANFAS,native,6,1,forb,perennial,early buttercup
ranunculus flabellaris,ranunculaceae,RANFLA,native,7,-2,forb,perennial,greater yellow water buttercup; yellow water crowfoot
ranunculus gmelinii; ranunculus gmelini hookeri,ranunculaceae,RANGME,native,10,-1,forb,perennial,lesser yellow water buttercup; small yellow water crowfoot
ranunculus gmelinii; ranunculus gmelini hookeri,ranunculaceae,RANGMEH,native,10,-1,forb,perennial,lesser yellow water buttercup; small yellow water crowfoot
ranunculus hispidus,ranunculaceae,RANHIS,native,5,0,forb,perennial,bristly buttercup; rough buttercup
ranunculus hispidus var. hispidus; ranunculus hispidus,ranunculaceae,RANHISH,native,5,0,forb,perennial,bristly buttercup; rough buttercup
ranunculus hispidus var. nitidus; ranunculus septentrionalis,ranunculaceae,RANHISN,native,5,0,forb,perennial,bristly buttercup; swamp buttercup
ranunculus hispidus var. nitidus; ranunculus septentrionalis,ranunculaceae,RANSEP,native,5,0,forb,perennial,bristly buttercup; swamp buttercup
ranunculus longirostris,ranunculaceae,RANLON,native,8,-2,forb,perennial,long-beak water-crowfoot; white water crowfoot
ranunculus pensylvanicus,ranunculaceae,RANPEN,native,6,-2,forb,annual,pennsylvania buttercup; bristly buttercup
ranunculus recurvatus,ranunculaceae,RANREC,native,5,-1,forb,annual,blisterwort; hooked buttercup
ranunculus repens,ranunculaceae,RANREP,non-native,0,0,forb,perennial,creeping buttercup
ranunculus rhomboideus,ranunculaceae,RANRHO,native,10,2,forb,perennial,prairie buttercup
ranunculus sardous; ,ranunculaceae,RANSAR,non-native,0,0,forb,annual,hairy buttercup; 
ranunculus sceleratus,ranunculaceae,RANSCE,native,6,-2,forb,annual,cursed buttercup
ranunculus testiculatus; ceratocephalus testiculatus,ranunculaceae,CERTES,non-native,0,2,forb,annual,cylindric-fruit buttercup; bur buttercup
ranunculus testiculatus; ceratocephalus testiculatus,ranunculaceae,RANTES,non-native,0,2,forb,annual,cylindric-fruit buttercup; bur buttercup
raphanus raphanistrum,brassicaceae,RAPRAP,non-native,0,2,forb,annual,wild radish
raphanus sativus,brassicaceae,RAPSAT,non-native,0,2,forb,annual,radish
rapistrum rugosum,brassicaceae,RAPRUG,non-native,0,2,forb,annual,wild rape
ratibida columnifera,asteraceae,RATCOL,non-native,0,2,forb,perennial,long-head coneflower; long-headed coneflower
ratibida pinnata,asteraceae,RATPIN,native,4,2,forb,perennial,yellow coneflower; yellow coneflower
reseda alba,resedaceae,RESALB,non-native,0,2,forb,annual,mignonette; dyers rocket
reseda lutea; ,resedaceae,RESLUA,non-native,0,2,forb,biennial,yellow mignonette; 
reseda luteola; ,resedaceae,RESLUO,non-native,0,2,forb,biennial,dyers rocket; 
reynoutria japonica   ; polygonum cuspidatum,polygonaceae,REYJAP,non-native,0,1,shrub,perennial,japanese-knotweed; japanese knotweed
reynoutria japonica   ; polygonum cuspidatum,polygonaceae,POLCUS,non-native,0,1,shrub,perennial,japanese-knotweed; japanese knotweed
rhamnus alnifolia,rhamnaceae,RHAALN,native,10,-2,shrub,perennial,alder-leaf buckthorn; alder buckthorn
rhamnus arguta var. velutina; rhamnus arguta velutina,rhamnaceae,RHAARG,non-native,0,2,shrub,perennial,saw-tooth buckthorn; saw-toothed buckthorn
rhamnus arguta var. velutina; rhamnus arguta velutina,rhamnaceae,RHAARGV,non-native,0,2,shrub,perennial,saw-tooth buckthorn; saw-toothed buckthorn
rhamnus cathartica,rhamnaceae,RHACAT,non-native,0,0,shrub,perennial,european buckthorn; common buckthorn
rhamnus davurica,rhamnaceae,RHADAV,non-native,0,2,shrub,perennial,dahurian buckthorn
rhamnus japonica,rhamnaceae,RHAJAP,non-native,0,2,shrub,perennial,japanese buckthorn
rhamnus lanceolata,rhamnaceae,RHALAN,native,10,-1,shrub,perennial,lance-leaf buckthorn; lance-leaved buckthorn
rhamnus lanceolata ssp. glabrata; rhamnus lanceolata,rhamnaceae,RHALANG,native,10,-1,shrub,perennial,lance-leaf buckthorn; lance-leaved buckthorn
rhamnus lanceolata ssp. lanceolata; rhamnus lanceolata,rhamnaceae,RHALANL,native,10,-1,shrub,perennial,lance-leaf buckthorn; lance-leaved buckthorn
rhamnus utilis,rhamnaceae,RHAUTI,non-native,0,2,shrub,perennial,chinese buckthorn
rheum rhabarbarum; rheum rhaponticum,polygonaceae,RHERHA,non-native,0,2,forb,perennial,rhubarb
rhexia virginica,melastomataceae,RHEVIR,native,10,-2,forb,perennial,handsome-harry; meadow beauty
rhododendron groenlandicum; ledum groenlandicum,ericaceae,LEDGRO,native,10,-2,shrub,perennial,rusty labrador-tea; labrador tea
rhododendron groenlandicum; ledum groenlandicum,ericaceae,RHOGRO,native,10,-2,shrub,perennial,rusty labrador-tea; labrador tea
rhododendron periclymenoides; rhododendron nudiflorum,ericaceae,RHONUD,non-native,0,0,shrub,perennial,pink azalea; pinxter flower
rhododendron periclymenoides; rhododendron nudiflorum,ericaceae,RHOPER,non-native,0,0,shrub,perennial,pink azalea; pinxter flower
rhodotypos scandens,rosaceae,RHOSCA,non-native,0,2,shrub,perennial,jetbead
rhus aromatica,anacardiaceae,RHUARO,native,9,2,shrub,perennial,fragrant sumac
rhus aromatica var. arenaria; rhus aromatica arenaria,anacardiaceae,RHUAROE,native,9,2,shrub,perennial,fragrant sumac; dwarf fragrant sumac
rhus aromatica var. aromatica; rhus aromatica,anacardiaceae,RHUAROO,native,9,2,shrub,perennial,fragrant sumac
rhus copallinum; rhus copallina latifolia,anacardiaceae,RHUCOP,native,6,2,shrub,perennial,winged sumac; shining sumac
rhus copallinum; rhus copallina latifolia,anacardiaceae,RHUCOPL,native,6,2,shrub,perennial,winged sumac; shining sumac
rhus glabra,anacardiaceae,RHUGLA,native,1,2,shrub,perennial,smooth sumac
rhus hirta; rhus typhina,anacardiaceae,RHUHIR,native,1,2,tree,perennial,staghorn sumac
rhus hirta; rhus typhina,anacardiaceae,RHUTYP,native,1,2,tree,perennial,staghorn sumac
rhus x borealis,anacardiaceae,RHUBOR,native,1,2,shrub,perennial,; northern sumac
rhynchospora alba,cyperaceae,RHYALB,native,10,-2,sedge,perennial,white beak sedge; white beak rush
rhynchospora capillacea,cyperaceae,RHYCAL,native,10,-2,sedge,perennial,needle beak sedge; hair beak rush
rhynchospora capitellata,cyperaceae,RHYCAT,native,8,-2,sedge,perennial,brownish beak sedge; brown beak rush
rhynchospora fusca,cyperaceae,RHYFUS,native,10,-2,sedge,perennial,brown beak sedge; gray beak rush
rhynchospora globularis; rhynchospora globularis recognita,cyperaceae,RHYGLO,native,10,-1,sedge,perennial,globe beak sedge; grass beak rush
rhynchospora globularis; rhynchospora globularis recognita,cyperaceae,RHYGLOR,native,10,-1,sedge,perennial,globe beak sedge; grass beak rush
rhynchospora macrostachya,cyperaceae,RHYMAC,native,10,-2,sedge,perennial,tall horned beak sedge; horned beak rush
rhynchospora nitens; psilocarya nitens,cyperaceae,PSINIT,native,10,-2,sedge,annual,short-beak beak sedge; short-beaked bald rush
rhynchospora nitens; psilocarya nitens,cyperaceae,RHYNIT,native,10,-2,sedge,annual,short-beak beak sedge; short-beaked bald rush
rhynchospora scirpoides; psilocarya scirpoides,cyperaceae,PSISCI,native,10,-2,sedge,annual,long-beak beak sedge; long-beaked bald rush
rhynchospora scirpoides; psilocarya scirpoides,cyperaceae,RHYSCI,native,10,-2,sedge,annual,long-beak beak sedge; long-beaked bald rush
ribes americanum,grossulariaceae,RIBAME,native,7,-1,shrub,perennial,wild black currant
ribes aureum var. villosum; ribes odoratum,grossulariaceae,RIBAUR,non-native,0,0,shrub,perennial,golden currant
ribes aureum var. villosum; ribes odoratum,grossulariaceae,RIBODO,non-native,0,0,shrub,perennial,golden currant
ribes cynosbati,grossulariaceae,RIBCYN,native,5,0,shrub,perennial,eastern prickly gooseberry; prickly wild gooseberry
ribes hirtellum,grossulariaceae,RIBHIR,native,10,-1,shrub,perennial,hairy-stem gooseberry; northern gooseberry
ribes missouriense,grossulariaceae,RIBMIS,native,5,2,shrub,perennial,missouri gooseberry; wild gooseberry
ribes nigrum,grossulariaceae,RIBNIG,non-native,0,2,shrub,perennial,black currant
ribes rubrum; ribes sativum,grossulariaceae,RIBRUB,non-native,0,2,shrub,perennial,red currant
ribes rubrum; ribes sativum,grossulariaceae,RIBSAT,non-native,0,2,shrub,perennial,red currant
ribes triste,grossulariaceae,RIBTRI,native,10,-2,shrub,perennial,swamp red currant
robinia hispida,fabaceae,ROBHIS,non-native,0,2,shrub,perennial,bristly locust
robinia hispida var. fertilis; robinia hispida fertilis,fabaceae,ROBHISF,non-native,0,2,shrub,perennial,fruiting bristly locust
robinia luxurians,fabaceae,ROBLUX,non-native,0,2,shrub,perennial,rocky mountain locust
robinia pseudoacacia,fabaceae,ROBPSE,non-native,0,1,tree,perennial,black locust
robinia viscosa,fabaceae,ROBVIS,non-native,0,2,tree,perennial,clammy locust
rorippa aquatica; armoracia aquatica,brassicaceae,ARMAQU,native,10,-2,forb,perennial,lakecress; lake cress
rorippa aquatica; armoracia aquatica,brassicaceae,RORAQU,native,10,-2,forb,perennial,lakecress; lake cress
rorippa austriaca,brassicaceae,RORAUS,non-native,0,-1,forb,perennial,austrian yellowcress; austrian cress
rorippa palustris; ,brassicaceae,RORPAL,native,4,-2,forb,perennial,bog yellowcress; 
rorippa palustris ssp. hispida; rorippa palustris hispida,brassicaceae,RORPALH,native,4,-2,forb,annual,bog yellowcress; rough marsh cress
rorippa palustris ssp. palustris; rorippa palustris fernaldiana,brassicaceae,RORPALP,native,4,-2,forb,annual,bog yellowcress; marsh cress
rorippa palustris ssp. palustris; rorippa palustris fernaldiana,brassicaceae,RORPALF,native,4,-2,forb,annual,bog yellowcress; marsh cress
rorippa sessiliflora,brassicaceae,RORSES,native,4,-2,forb,annual,stalkless yellowcress; sessile-flowered cress
rorippa sinuata,brassicaceae,RORSIN,native,10,-1,forb,perennial,spreading yellowcress; spreading yellow cress
rorippa sylvestris,brassicaceae,RORSYL,non-native,0,-2,forb,perennial,creeping yellowcress; creeping yellow cress
rosa acicularis,rosaceae,ROSACI,native,10,1,shrub,perennial,prickly rose; bristly rose
rosa arkansana; rosa arkansana suffulta,rosaceae,ROSARK,native,5,1,shrub,perennial,prairie rose; sunshine rose
rosa arkansana; rosa arkansana suffulta,rosaceae,ROSARKS,native,5,1,shrub,perennial,prairie rose; sunshine rose
rosa blanda,rosaceae,ROSBLA,native,5,1,shrub,perennial,smooth rose; early wild rose
rosa canina,rosaceae,ROSCAN,non-native,0,2,shrub,perennial,dog rose
rosa carolina,rosaceae,ROSCAR,native,5,1,shrub,perennial,carolina rose; pasture rose
rosa centifolia; ,rosaceae,ROSCEN,non-native,0,2,shrub,perennial,cabbage rose; 
rosa cinnamomea,rosaceae,ROSCIN,non-native,0,2,shrub,perennial,cinnamon rose
rosa eglanteria,rosaceae,ROSEGL,non-native,0,2,shrub,perennial,sweetbrier
rosa gallica,rosaceae,ROSGAL,non-native,0,2,shrub,perennial,french rose
rosa micrantha; ,rosaceae,ROSMIC,non-native,0,1,shrub,perennial,small-flower sweetbrier; 
rosa multiflora,rosaceae,ROSMUL,non-native,0,1,shrub,perennial,rambler rose; multiflora rose
rosa palustris,rosaceae,ROSPAL,native,7,-2,shrub,perennial,swamp rose
rosa rugosa,rosaceae,ROSRUG,non-native,0,1,shrub,perennial,rugosa rose; hedgerow rose
rosa setigera,rosaceae,ROSSET,native,7,1,shrub,perennial,climbing rose; illinois rose
rosa virginiana,rosaceae,ROSVIR,non-native,0,0,shrub,perennial,virginia rose
rosa x harisonii; ,rosaceae,ROSHAR,non-native,0,2,shrub,perennial,
rosa x rudiuscula,rosaceae,ROSRUD,native,5,2,shrub,perennial,; rough rose
rotala ramosior,lythraceae,ROTRAM,native,10,-2,forb,annual,lowland toothcup; wheelwort
rubus allegheniensis,rosaceae,RUBALL,native,3,1,shrub,perennial,allegheny blackberry; common blackberry
rubus armeniacus; ,rosaceae,RUBARM,non-native,0,2,shrub,perennial,himalayan blackberry; 
rubus caesius; ,rosaceae,RUBCAE,non-native,0,2,shrub,perennial,european dewberry; 
rubus flagellaris; rubus enslenii,rosaceae,RUBENS,native,3,1,shrub,perennial,whiplash dewberry; common dewberry; one-flowered dewberry
rubus flagellaris; rubus enslenii,rosaceae,RUBFLA,native,3,1,shrub,perennial,whiplash dewberry; common dewberry; one-flowered dewberry
rubus frondosus; ,rosaceae,RUBFRO,native,3,2,shrub,perennial,blackberry; 
rubus hispidus,rosaceae,RUBHIS,native,9,-1,shrub,perennial,bristly dewberry; swamp dewberry
rubus idaeus ssp. idaeus; rubus idaeus,rosaceae,RUBIDA,non-native,0,1,shrub,perennial,common red raspberry; garden raspberry
rubus idaeus ssp. idaeus; rubus idaeus,rosaceae,RUBIDAI,non-native,0,1,shrub,perennial,common red raspberry; garden raspberry
rubus idaeus ssp. strigosus; rubus idaeus strigosus,rosaceae,RUBIDAS,native,3,1,shrub,perennial,common red raspberry; red raspberry
rubus laciniatus,rosaceae,RUBLAC,non-native,0,2,shrub,perennial,cut-leaf blackberry; evergreen blackberry
rubus missouricus; ,rosaceae,RUBMIS,native,10,1,shrub,perennial,missouri dewberry; 
rubus occidentalis,rosaceae,RUBOCC,native,2,2,shrub,perennial,black raspberry
rubus odoratus,rosaceae,RUBODO,native,5,2,shrub,perennial,purple-flower raspberry; purple flowering raspberry
rubus parviflorus; ,rosaceae,RUBPAR,non-native,0,1,shrub,perennial,western thimble-berry; 
rubus pensilvanicus,rosaceae,RUBPEN,native,3,2,shrub,perennial,pennsylvania blackberry ; yankee blackberry
rubus phoenicolasius,rosaceae,RUBPHO,non-native,0,2,shrub,perennial,wine raspberry; wineberry
rubus pubescens,rosaceae,RUBPUB,native,10,-1,forb,perennial,dwarf red raspberry; dwarf raspberry
rubus recurvans; ,rosaceae,RUBREC,native,3,2,shrub,perennial,blackberry; 
rubus rosa; ,rosaceae,RUBROS,native,3,2,shrub,perennial,blackberry; 
rubus setosus,rosaceae,RUBSET,native,10,-1,shrub,perennial,setose blackberry; bristly blackberry
rubus wheeleri; ,rosaceae,RUBWHE,native,10,0,shrub,perennial,wheelers blackberry; 
rudbeckia fulgida var. sullivantii; rudbeckia speciosa sullivantii,asteraceae,RUDFUL,native,8,-2,forb,perennial,orange coneflower; showy black-eyed susan
rudbeckia grandiflora; rudbeckia grandiflora,asteraceae,RUDGRA,non-native,0,2,forb,perennial,large black-eyed-susan; large black-eyed susan
rudbeckia hirta,asteraceae,RUDHIR,native,1,1,forb,perennial,black-eyed-susan; black-eyed susan
rudbeckia laciniata,asteraceae,RUDLAC,native,5,-1,forb,perennial,green-head coneflower; wild golden glow
rudbeckia subtomentosa,asteraceae,RUDSUB,native,9,1,forb,perennial,sweet coneflower; sweet black-eyed susan
rudbeckia triloba,asteraceae,RUDTRI,native,3,1,forb,annual,brown-eyed-susan; brown-eyed susan
ruellia humilis,acanthaceae,RUEHUM,native,7,1,forb,perennial,fringe-leaf wild petunia; hairy ruellia
ruellia strepens,acanthaceae,RUESTR,native,8,0,forb,perennial,limestone wild petunia; smooth ruellia
rumex acetosella,polygonaceae,RUMACE,non-native,0,1,forb,perennial,common sheep sorrel; field sorrel
rumex altissimus,polygonaceae,RUMALT,native,2,-1,forb,perennial,pale dock
rumex britannica; rumex orbiculatus,polygonaceae,RUMBRI,native,8,-2,forb,perennial,greater water dock; great water dock
rumex britannica; rumex orbiculatus,polygonaceae,RUMORB,native,8,-2,forb,perennial,greater water dock; great water dock
rumex conglomeratus; ,polygonaceae,RUMCON,non-native,0,-1,forb,perennial,sharp dock; 
rumex crispus,polygonaceae,RUMCRI,non-native,0,0,forb,perennial,curly dock
rumex fueginus ; rumex maritimus fueginus,polygonaceae,RUMFUE,native,1,-1,forb,annual,tierra del fuego dock; golden dock
rumex fueginus ; rumex maritimus fueginus,polygonaceae,RUMMAR,native,1,-1,forb,annual,tierra del fuego dock; golden dock
rumex obtusifolius,polygonaceae,RUMOBT,non-native,0,-1,forb,perennial,bitter dock
rumex patientia,polygonaceae,RUMPAT,non-native,0,2,forb,perennial,patience dock
rumex thyrsiflorus; ,polygonaceae,RUMTHY,non-native,0,0,forb,perennial,narrow-leaf sorrel; 
rumex triangulivalvis; rumex mexicanus,polygonaceae,RUMMEX,native,1,-1,forb,perennial,triangular-valved dock; mexican dock
rumex triangulivalvis; rumex mexicanus,polygonaceae,RUMTRI,native,1,-1,forb,perennial,triangular-valved dock; mexican dock
rumex verticillatus,polygonaceae,RUMVER,native,6,-2,forb,perennial,swamp dock
ruppia cirrhosa; ruppia maritima,ruppiaceae,RUPCIR,native,10,-2,forb,perennial,spiral ditch-grass; ditch grass
ruppia cirrhosa; ruppia maritima,ruppiaceae,RUPMAR,native,10,-2,forb,perennial,spiral ditch-grass; ditch grass
sabatia angularis,gentianaceae,SABANG,native,10,0,forb,biennial,rose-pink; rose gentian
sabatia campanulata,gentianaceae,SABCAA,native,10,-1,forb,biennial,slender rose-gentian; slender rose gentian
sabatia campestris,gentianaceae,SABCAE,native,10,1,forb,perennial,texas-star; prairie rose gentian
sagina procumbens,caryophyllaceae,SAGPRO,non-native,0,-1,forb,perennial,bird-eye pearlwort; pearlwort
sagittaria brevirostra,alismataceae,SAGBRE,native,7,-2,forb,perennial,short-beak arrowhead; short-beaked arrowhead
sagittaria calycina; lophotocarpus calycinus,alismataceae,LOPCAL,native,10,-2,forb,perennial,hooded arrowhead; arrowleaf
sagittaria calycina; lophotocarpus calycinus,alismataceae,SAGCAL,native,10,-2,forb,perennial,hooded arrowhead; arrowleaf
sagittaria cuneata,alismataceae,SAGCUN,native,8,-2,forb,perennial,arum-leaf arrowhead; arum-leaved arrowhead
sagittaria graminea,alismataceae,SAGGRA,native,9,-2,forb,perennial,grass-leaf arrowhead; grass-leaved arrowhead
sagittaria latifolia,alismataceae,SAGLAT,native,4,-2,forb,perennial,duck-potato; common arrowhead
sagittaria rigida,alismataceae,SAGRIG,native,10,-2,forb,perennial,sessile-fruit arrowhead; stiff arrowhead
salicornia maritima; salicornia europaea,chenopodiaceae,SALEUR,non-native,0,-2,forb,annual,sea saltwort ; glasswort
salicornia maritima; salicornia europaea,chenopodiaceae,SALMAR,non-native,0,-2,forb,annual,sea saltwort ; glasswort
salix alba,salicaceae,SALALB,non-native,0,-1,tree,perennial,white willow
salix amygdaloides,salicaceae,SALAMY,native,5,-1,tree,perennial,peach-leaf willow; peach-leaved willow
salix babylonica,salicaceae,SALBAB,non-native,0,0,tree,perennial,chinese willow; weeping willow
salix bebbiana,salicaceae,SALBEB,native,8,-1,shrub,perennial,gray willow; beaked willow
salix candida,salicaceae,SALCAN,native,10,-2,shrub,perennial,sage willow
salix caprea,salicaceae,SALCAP,non-native,0,-1,shrub,perennial,goat willow
salix cinerea,salicaceae,SALCIN,non-native,0,-1,shrub,perennial,large gray willow; gray willow
salix cordata; salix syrticola,salicaceae,SALCOR,native,10,0,shrub,perennial,heart-leaf willow; dune willow
salix cordata; salix syrticola,salicaceae,SALSYR,native,10,0,shrub,perennial,heart-leaf willow; dune willow
salix discolor,salicaceae,SALDIS,native,2,-1,shrub,perennial,pussy willow
salix eriocephala,salicaceae,SALERI,native,5,-1,shrub,perennial,missouri willow; heart-leaved willow
salix fragilis,salicaceae,SALFRA,non-native,0,2,tree,perennial,crack willow
salix humilis,salicaceae,SALHUM,native,6,1,shrub,perennial,prairie willow
salix humilis var. humilis; salix humilis,salicaceae,SALHUMH,native,6,1,shrub,perennial,prairie willow
salix humilis var. tristis; salix humilis,salicaceae,SALHUMT,native,6,1,shrub,perennial,prairie willow
salix interior,salicaceae,SALINT,native,1,-1,shrub,perennial,sandbar willow
salix lucida,salicaceae,SALLUC,native,10,-1,shrub,perennial,shining willow
salix myricoides; salix glaucophylloides,salicaceae,SALGLA,native,7,-1,shrub,perennial,bayberry willow; blue-leaved willow
salix myricoides; salix glaucophylloides,salicaceae,SALMYR,native,7,-1,shrub,perennial,bayberry willow; blue-leaved willow
salix nigra,salicaceae,SALNIG,native,4,-2,tree,perennial,black willow
salix pedicellaris; salix pedicellaris hypoglauca,salicaceae,SALPED,native,10,-2,shrub,perennial,bog willow
salix pedicellaris; salix pedicellaris hypoglauca,salicaceae,SALPEDH,native,10,-2,shrub,perennial,bog willow
salix pentandra,salicaceae,SALPEN,non-native,0,2,tree,perennial,bay-leaf willow; bay-leaved willow
salix petiolaris,salicaceae,SALPET,native,7,-2,shrub,perennial,meadow willow
salix purpurea,salicaceae,SALPUR,non-native,0,-1,shrub,perennial,purple willow
